X,Y,FID,OBJECTID,FULL_ADDS,STPFX,STNAME,STTYPE,STNUM,STALPHA,ADD_TYPE,ZIP
-77.0792923202148,38.8221610137706,4652,4789,1113 CROSS DR, ,CROSS,DR,1113,,BP,22302
-77.0778378038921,38.8111133823041,4653,4790,300 CROWN VIEW DR, ,CROWN VIEW,DR,300,,BP,22314
-77.0773299126056,38.8110316554325,4654,4791,301 CROWN VIEW DR, ,CROWN VIEW,DR,301,,BP,22314
-77.0774367002166,38.8113669645681,4655,4792,307 CROWN VIEW DR, ,CROWN VIEW,DR,307,,BP,22314
-77.0780568769482,38.811392963815,4656,4793,308 CROWN VIEW DR, ,CROWN VIEW,DR,308,,BP,22314
-77.0775559469988,38.8115318704441,4657,4794,309 CROWN VIEW DR, ,CROWN VIEW,DR,309,,BP,22314
-77.0781451437077,38.811578676829,4658,4795,310 CROWN VIEW DR, ,CROWN VIEW,DR,310,,BP,22314
-77.0776741718599,38.8117514877353,4659,4796,311 CROWN VIEW DR, ,CROWN VIEW,DR,311,,BP,22314
-77.0781527122261,38.8118818043593,4660,4797,312 CROWN VIEW DR, ,CROWN VIEW,DR,312,,BP,22314
-77.0777414894005,38.8119524362762,4661,4798,313 CROWN VIEW DR, ,CROWN VIEW,DR,313,,BP,22314
-77.0781774812747,38.8120424815008,4662,4799,314 CROWN VIEW DR, ,CROWN VIEW,DR,314,,BP,22314
-77.0777807825364,38.8122189723502,4663,4800,315 CROWN VIEW DR, ,CROWN VIEW,DR,315,,BP,22314
-77.0783069216046,38.8122889049406,4664,4801,316 CROWN VIEW DR, ,CROWN VIEW,DR,316,,BP,22314
-77.077857305654,38.8123991302566,4665,4802,317 CROWN VIEW DR, ,CROWN VIEW,DR,317,,BP,22314
-77.0779764669231,38.8126511919509,4666,4803,401 CROWN VIEW DR, ,CROWN VIEW,DR,401,,BP,22314
-77.0783548853701,38.812483792993,4667,4804,402 CROWN VIEW DR, ,CROWN VIEW,DR,402,,BP,22314
-77.0781191936149,38.8128713552254,4668,4805,403 CROWN VIEW DR, ,CROWN VIEW,DR,403,,BP,22314
-77.0785018391086,38.8126677067,4669,4806,404 CROWN VIEW DR, ,CROWN VIEW,DR,404,,BP,22314
-77.0782642112511,38.8130507589994,4670,4807,407 CROWN VIEW DR, ,CROWN VIEW,DR,407,,BP,22314
-77.078687338379,38.812881808709,4671,4808,408 CROWN VIEW DR, ,CROWN VIEW,DR,408,,BP,22314
-77.0783850929494,38.8132465161519,4672,4809,411 CROWN VIEW DR, ,CROWN VIEW,DR,411,,BP,22314
-77.0788023292021,38.8131101743495,4673,4810,414 CROWN VIEW DR, ,CROWN VIEW,DR,414,,BP,22314
-77.0785654624298,38.8134501834795,4674,4811,415 CROWN VIEW DR, ,CROWN VIEW,DR,415,,BP,22314
-77.0790961866262,38.8132387398593,4675,4812,500 CROWN VIEW DR, ,CROWN VIEW,DR,500,,BP,22314
-77.0788159278275,38.8135799709171,4676,4813,501 CROWN VIEW DR, ,CROWN VIEW,DR,501,,BP,22314
-77.0791300258903,38.8135889213566,4677,4814,505 CROWN VIEW DR, ,CROWN VIEW,DR,505,,BP,22314
-77.0793786741596,38.8132408253702,4678,4815,506 CROWN VIEW DR, ,CROWN VIEW,DR,506,,BP,22314
-77.0794243658302,38.8135846435904,4679,4816,511 CROWN VIEW DR, ,CROWN VIEW,DR,511,,BP,22314
-77.0796605516536,38.8132349194693,4680,4817,514 CROWN VIEW DR, ,CROWN VIEW,DR,514,,BP,22314
-77.0797152882485,38.8135803480424,4681,4818,515 CROWN VIEW DR, ,CROWN VIEW,DR,515,,BP,22314
-77.061912082088,38.825021232927,4682,4819,1 E CUSTIS AV,E,CUSTIS,AV,1,,BP,22301
-77.0618747584533,38.8252011842485,4683,4820,2 E CUSTIS AV,E,CUSTIS,AV,2,,BP,22301
-77.0616786021268,38.8251981305574,4684,4821,4 E CUSTIS AV,E,CUSTIS,AV,4,,BP,22301
-77.0615354441361,38.824999103913,4685,4822,5 E CUSTIS AV,E,CUSTIS,AV,5,,BP,22301
-77.0614788976742,38.8250032065201,4686,4823,5 A E CUSTIS AV,E,CUSTIS,AV,5,A,BP,22301
-77.0615395357001,38.8252538329076,4687,4824,6 E CUSTIS AV,E,CUSTIS,AV,6,,BP,22301
-77.0613586745867,38.8250179498524,4688,4825,7 E CUSTIS AV,E,CUSTIS,AV,7,,BP,22301
-77.0613944642603,38.8252489210055,4689,4826,8 E CUSTIS AV,E,CUSTIS,AV,8,,BP,22301
-77.0613385721043,38.8252804286644,4690,4827,8 A E CUSTIS AV,E,CUSTIS,AV,8,A,BP,22301
-77.0611556451351,38.8250275423937,4691,4828,9 E CUSTIS AV,E,CUSTIS,AV,9,,BP,22301
-77.0612085245009,38.8252930251566,4692,4829,10 E CUSTIS AV,E,CUSTIS,AV,10,,BP,22301
-77.0611575542147,38.8252969148829,4693,4830,10 A E CUSTIS AV,E,CUSTIS,AV,10,A,BP,22301
-77.0609363419307,38.8250495826036,4694,4831,11 E CUSTIS AV,E,CUSTIS,AV,11,,BP,22301
-77.0610309199863,38.8253056203691,4695,4832,12 E CUSTIS AV,E,CUSTIS,AV,12,,BP,22301
-77.0608252746895,38.8253399483874,4696,4833,14 E CUSTIS AV,E,CUSTIS,AV,14,,BP,22301
